Date/Time(PST),BATT(V),CHLOR-A(ug/L),COND(mS/cm),DO(mg/L),DO%(% Sat),pH(units),Temp(C)
5/31/2020 5:00,13.64,2.44,0.065,10.31,102.88,8.48,14.94
5/31/2020 4:00,,2.96,0.065,10.24,102.14,8.48,14.94
5/31/2020 3:00,,3.19,0.065,10.21,101.95,8.41,14.99
5/31/2020 2:00,,3.6,0.065,10.16,101.73,8.42,15.11
5/31/2020 1:00,,4.11,0.064,10.15,101.55,8.37,15.07
5/31/2020 0:00,,4.45,0.064,10.18,102.08,8.44,15.16
5/30/2020 23:00,,4.43,0.065,10.12,101.7,8.37,15.25
5/30/2020 22:00,,4.45,0.065,10.23,103.24,8.39,15.45
5/30/2020 21:00,,4.38,0.065,10.25,103.49,8.3,15.5
5/30/2020 20:00,,4.33,0.066,10.39,105.31,8.37,15.65
5/30/2020 19:00,,4.28,0.066,10.42,105.73,8.35,15.71
5/30/2020 18:00,,4.32,0.066,10.51,106.9,8.4,15.81
5/30/2020 17:00,12.94,4.3,0.066,10.52,107,8.39,15.84
5/30/2020 16:00,,4.25,0.066,10.61,108.06,8.46,15.9
5/30/2020 15:00,,4.16,0.066,10.66,108.42,8.46,15.85
5/30/2020 14:00,,4.06,0.066,10.72,109.37,8.5,15.97
5/30/2020 13:00,,4.01,0.066,10.85,110.63,8.4,15.97
5/30/2020 12:00,,3.64,0.066,10.67,108.9,8.44,15.99
5/30/2020 11:00,,2.34,0.066,10.94,111.65,8.86,15.99
5/30/2020 10:00,,2.12,0.066,10.9,110.97,9.03,15.88
5/30/2020 9:00,,1.4,0.066,11.01,111.88,9.17,15.8
5/30/2020 8:00,,1.96,0.066,10.85,109.65,8.96,15.55
5/30/2020 7:00,,2.17,0.066,10.89,110.02,8.62,15.51
5/30/2020 6:00,,1.63,0.066,10.88,109.74,8.8,15.43
5/30/2020 5:00,13.17,2.37,0.067,10.75,108.15,8.58,15.34
5/30/2020 4:00,,2.26,0.067,10.74,108.01,8.57,15.3
5/30/2020 3:00,,2.62,0.067,10.7,107.59,8.49,15.31
5/30/2020 2:00,,3.38,0.067,10.64,107.09,8.36,15.33
5/30/2020 1:00,,3.56,0.067,10.47,105.44,8.32,15.36
5/30/2020 0:00,,2.93,0.067,10.7,107.68,8.45,15.33
5/29/2020 23:00,,3.57,0.067,10.6,106.67,8.32,15.36
5/29/2020 22:00,,4.01,0.067,10.57,106.56,8.31,15.43
5/29/2020 21:00,,3.93,0.067,10.51,106.1,8.25,15.46
5/29/2020 20:00,,3.78,0.067,10.51,106.25,8.25,15.52
5/29/2020 19:00,,3.75,0.067,10.61,107.28,8.25,15.57
5/29/2020 18:00,,3.87,0.067,10.66,107.95,8.24,15.64
5/29/2020 17:00,12.94,3.84,0.067,10.63,107.77,8.25,15.69
5/29/2020 16:00,,3.62,0.067,10.69,108.55,8.23,15.76
5/29/2020 15:00,,3.71,0.067,10.71,108.87,8.3,15.8
5/29/2020 14:00,,3.67,0.066,10.82,109.98,8.32,15.81
5/29/2020 13:00,,3.24,0.067,10.91,110.92,8.54,15.8
5/29/2020 12:00,,2.04,0.066,11.24,114.19,8.98,15.78
5/29/2020 11:00,,2.04,0.066,11.1,112.73,8.98,15.74
5/29/2020 10:00,,1.43,0.066,11.32,114.64,9.43,15.64
5/29/2020 9:00,,1.28,0.066,11.21,113.28,9.4,15.53
5/29/2020 8:00,,1.27,0.066,11.38,114.67,9.42,15.38
5/29/2020 7:00,,1,0.066,11.35,113.81,9.31,15.16
5/29/2020 6:00,,0.88,0.066,11.1,110.89,8.99,15
5/29/2020 5:00,13.17,0.98,0.066,11.11,110.1,8.85,14.61
5/29/2020 4:00,,1.03,0.066,11.18,110.39,8.79,14.45
5/29/2020 3:00,,1.12,0.066,11.27,110.75,8.71,14.26
5/29/2020 2:00,,1.21,0.066,11.15,109.56,8.58,14.23
5/29/2020 1:00,,1.42,0.066,11.25,110.48,8.54,14.19
5/29/2020 0:00,,3.16,0.066,10.8,106.02,8.35,14.18
5/28/2020 23:00,,3.33,0.066,10.78,106.03,8.22,14.27
5/28/2020 22:00,,3.64,0.065,10.69,105.26,8.24,14.34
5/28/2020 21:00,,3.56,0.065,10.72,105.65,8.26,14.36
5/28/2020 20:00,,3.62,0.066,10.82,106.92,8.23,14.47
5/28/2020 19:00,,3.45,0.066,10.81,106.96,8.23,14.57
5/28/2020 18:00,,3.5,0.066,10.83,107.35,8.22,14.63
5/28/2020 17:00,12.94,3.58,0.066,10.82,107.51,8.23,14.74
5/28/2020 16:00,,3.48,0.066,10.88,108.08,8.25,14.75
5/28/2020 15:00,,3.55,0.065,10.97,109.24,8.26,14.86
5/28/2020 14:00,,3.63,0.065,10.93,109,8.3,14.92
5/28/2020 13:00,,3.24,0.065,11.21,111.87,8.47,14.97
5/28/2020 12:00,,2.01,0.065,11.31,112.96,8.91,14.97
5/28/2020 11:00,,1.61,0.065,11.39,113.66,8.95,14.96
5/28/2020 10:00,,1.25,0.065,11.45,114.21,9.3,14.92
5/28/2020 9:00,,1.25,0.065,11.43,113.53,9.42,14.72
5/28/2020 8:00,,1.26,0.065,11.3,111.58,9.19,14.46
5/28/2020 7:00,,1,0.065,11.64,114.82,9.28,14.42
5/28/2020 6:00,,1.1,0.065,11.28,110.69,9.02,14.16
5/28/2020 5:00,13.17,0.89,0.064,11.28,110.3,8.87,14.02
5/28/2020 4:00,,1.04,0.064,11.26,109.48,8.78,13.74
5/28/2020 3:00,,1.08,0.064,11.48,111.4,8.76,13.66
5/28/2020 2:00,,1.56,0.064,11.15,108.19,8.59,13.65
5/28/2020 1:00,,1.64,0.064,11.09,107.31,8.52,13.56
5/28/2020 0:00,,2.82,0.064,10.97,106.33,8.39,13.62
5/27/2020 23:00,,3.23,0.064,10.87,105.53,8.25,13.68
5/27/2020 22:00,,3.92,0.064,10.75,104.57,8.21,13.76
5/27/2020 21:00,,3.82,0.064,10.81,105.23,8.22,13.83
5/27/2020 20:00,,3.84,0.064,10.82,105.56,8.31,13.92
5/27/2020 19:00,,3.82,0.064,10.82,105.83,8.26,14.03
5/27/2020 18:00,,3.73,0.064,10.81,105.95,8.22,14.1
5/27/2020 17:00,12.94,3.84,0.064,10.88,106.89,8.26,14.24
5/27/2020 16:00,,3.77,0.064,10.91,107.37,8.3,14.31
5/27/2020 15:00,,3.67,0.063,11,108.5,8.23,14.39
5/27/2020 14:00,,3.74,0.063,11.04,109,8.26,14.47
5/27/2020 13:00,,3.53,0.063,11.24,111.11,8.46,14.49
5/27/2020 12:00,,2.41,0.063,11.35,112.05,8.69,14.46
5/27/2020 11:00,,1.5,0.063,11.43,112.88,9.04,14.48
5/27/2020 10:00,,1.22,0.063,11.64,114.6,9.26,14.33
5/27/2020 9:00,,1.23,0.063,11.47,112.67,9.1,14.2
5/27/2020 8:00,,1.17,0.063,11.47,112.39,9.14,14.09
5/27/2020 7:00,,0.97,0.063,11.4,111.08,9.03,13.87
5/27/2020 6:00,,0.9,0.063,11.25,109.03,8.94,13.62
5/27/2020 5:00,13.17,0.96,0.063,11.32,109.07,8.8,13.35
5/27/2020 4:00,,1.05,0.063,11.44,109.66,8.71,13.13
5/27/2020 3:00,,1.17,0.063,11.24,107.59,8.6,13.03
5/27/2020 2:00,,1.15,0.062,11.2,106.99,8.65,12.94
5/27/2020 1:00,,1.37,0.062,11.61,110.64,8.46,12.86
5/27/2020 0:00,,3.58,0.062,11.02,105.06,8.28,12.89
5/26/2020 23:00,,3.68,0.062,10.98,104.81,8.23,12.92
5/26/2020 22:00,,4.27,0.062,10.94,104.59,8.22,13.01
5/26/2020 21:00,,4.1,0.062,10.97,104.96,8.2,13.04
5/26/2020 20:00,,4.02,0.062,10.95,105.02,8.26,13.14
5/26/2020 19:00,,4.1,0.062,11.07,106.42,8.27,13.24
5/26/2020 18:00,,4.02,0.062,11.1,106.85,8.35,13.28
5/26/2020 17:00,12.94,4,0.062,11.19,107.84,8.35,13.37
5/26/2020 16:00,,3.91,0.062,11.17,107.69,8.41,13.38
5/26/2020 15:00,,3.88,0.062,11.3,109.1,8.42,13.44
5/26/2020 14:00,,3.97,0.062,11.3,109.3,8.39,13.5
5/26/2020 13:00,,3.45,0.061,11.37,109.98,8.43,13.51
5/26/2020 12:00,,2.21,0.061,11.45,110.76,8.58,13.54
5/26/2020 11:00,,1.68,0.061,11.55,111.59,8.82,13.47
5/26/2020 10:00,,1.53,0.061,11.52,111.18,8.77,13.42
5/26/2020 9:00,,2.03,0.061,11.39,109.38,8.6,13.19
5/26/2020 8:00,,1.25,0.061,11.53,110.46,8.78,13.09
5/26/2020 7:00,,1.06,0.061,11.5,109.91,8.92,12.98
5/26/2020 6:00,,1.42,0.061,11.4,108.67,8.64,12.85
5/26/2020 5:00,13.17,1.4,0.061,11.41,108.27,8.62,12.67
5/26/2020 4:00,,1.17,0.061,11.38,107.55,8.67,12.5
5/26/2020 3:00,,1.25,0.061,11.52,108.64,8.68,12.39
5/26/2020 2:00,,1.8,0.061,11.35,106.84,8.5,12.31
5/26/2020 1:00,,2.27,0.06,11.33,106.64,8.43,12.31
5/26/2020 0:00,,3.09,0.06,11.27,106.1,8.4,12.33
5/25/2020 23:00,,4.2,0.06,11.17,105.2,8.36,12.32
5/25/2020 22:00,,4.39,0.06,11.16,105.11,8.33,12.33
5/25/2020 21:00,,4.27,0.06,11.16,105.12,8.32,12.32
5/25/2020 20:00,,4.29,0.06,11.21,105.68,8.37,12.36
5/25/2020 19:00,,4.4,0.06,11.26,106.19,8.36,12.37
5/25/2020 18:00,,4.48,0.06,11.33,106.92,8.39,12.4
5/25/2020 17:00,12.94,4.39,0.06,11.3,106.67,8.37,12.42
5/25/2020 16:00,,4.22,0.06,11.35,107.14,8.38,12.44
5/25/2020 15:00,,4.28,0.06,11.33,107.04,8.37,12.48
5/25/2020 14:00,,4.14,0.06,11.38,107.59,8.37,12.5
5/25/2020 13:00,,3.48,0.06,11.48,108.57,8.43,12.5
5/25/2020 12:00,,2.96,0.059,11.49,108.56,8.46,12.48
5/25/2020 11:00,,3.14,0.059,11.44,108.13,8.43,12.48
5/25/2020 10:00,,2.81,0.059,11.48,108.43,8.46,12.46
5/25/2020 9:00,,2.89,0.059,11.45,108.11,8.46,12.45
5/25/2020 8:00,,2.29,0.06,11.49,108.52,8.5,12.44
5/25/2020 7:00,,1.89,0.06,11.53,108.71,8.57,12.39
5/25/2020 6:00,,2.12,0.06,11.52,108.61,8.55,12.39
5/25/2020 5:00,13.17,1.65,0.06,11.61,109.29,8.7,12.32
5/25/2020 4:00,,1.84,0.06,11.49,108,8.54,12.26
5/25/2020 3:00,,1.86,0.06,11.42,107.33,8.51,12.25
5/25/2020 2:00,,1.75,0.06,11.72,110.1,8.58,12.23
5/25/2020 1:00,,2.23,0.06,11.38,106.8,8.4,12.18
5/25/2020 0:00,,2.95,0.06,11.28,105.82,8.34,12.17
5/24/2020 23:00,,3.39,0.06,11.19,105.11,8.2,12.23
5/24/2020 22:00,,3.75,0.059,11.12,104.64,8.12,12.28
5/24/2020 21:00,,3.7,0.06,11.2,105.49,8.19,12.32
5/24/2020 20:00,,3.35,0.06,11.18,105.42,8.08,12.39
5/24/2020 19:00,,3.43,0.06,11.26,106.35,8.1,12.44
5/24/2020 18:00,,3.38,0.06,11.31,106.81,8.13,12.46
5/24/2020 17:00,12.94,3.33,0.06,11.31,106.97,8.17,12.52
5/24/2020 16:00,,3.38,0.06,11.37,107.6,8.22,12.55
5/24/2020 15:00,,3.29,0.06,11.33,107.36,8.29,12.59
5/24/2020 14:00,,3.36,0.06,11.39,107.92,8.35,12.59
5/24/2020 13:00,,3.01,0.06,11.53,109.33,8.42,12.64
5/24/2020 12:00,,1.94,0.06,11.64,110.32,8.7,12.61
5/24/2020 11:00,,1.67,0.059,11.74,111.02,8.93,12.5
5/24/2020 10:00,,1.24,0.059,11.79,111.42,9.03,12.49
5/24/2020 9:00,,1.18,0.059,11.77,111.19,9.11,12.46
5/24/2020 8:00,,1.03,0.059,11.97,112.3,9.17,12.14
5/24/2020 7:00,,1.6,0.059,11.74,109.81,8.71,12.01
5/24/2020 6:00,,0.86,0.059,11.98,111.54,9.03,11.82
5/24/2020 5:00,13.17,1.23,0.059,11.77,109.3,8.76,11.72
5/24/2020 4:00,,0.96,0.059,11.67,107.78,8.79,11.47
5/24/2020 3:00,,1.14,0.059,12.13,111.71,8.75,11.34
5/24/2020 2:00,,1.31,0.059,11.88,109.08,8.57,11.23
5/24/2020 1:00,,1.79,0.059,11.8,108.4,8.44,11.25
5/24/2020 0:00,,3.03,0.059,11.47,105.33,8.29,11.21
5/23/2020 23:00,,3.53,0.059,11.35,104.24,8.26,11.23
5/23/2020 22:00,,3.84,0.059,11.23,103.22,8.17,11.28
5/23/2020 21:00,,3.8,0.059,11.26,103.67,8.17,11.32
5/23/2020 20:00,,3.73,0.059,11.25,103.63,8.17,11.36
5/23/2020 19:00,,3.79,0.059,11.33,104.41,8.16,11.38
5/23/2020 18:00,,3.91,0.059,11.35,104.9,8.2,11.52
5/23/2020 17:00,12.94,3.85,0.059,11.36,105.09,8.17,11.53
5/23/2020 16:00,,3.76,0.06,11.21,103.85,8.2,11.59
5/23/2020 15:00,,3.77,0.06,11.53,106.83,8.26,11.61
5/23/2020 14:00,,3.84,0.059,11.61,107.62,8.39,11.64
5/23/2020 13:00,,3.64,0.059,11.55,107.28,8.42,11.71
5/23/2020 12:00,,3.02,0.06,11.6,107.67,8.49,11.68
5/23/2020 11:00,,2.26,0.059,11.62,107.84,8.74,11.68
5/23/2020 10:00,,1.9,0.06,11.65,108.1,8.78,11.65
5/23/2020 9:00,,2.44,0.06,11.64,107.86,8.71,11.62
5/23/2020 8:00,,2.4,0.06,11.51,106.59,8.59,11.6
5/23/2020 7:00,,1.82,0.06,11.62,107.41,8.69,11.5
5/23/2020 6:00,,1.22,0.059,11.7,108.12,8.81,11.51
5/23/2020 5:00,13.17,1.17,0.059,11.77,107.91,8.78,11.15
5/23/2020 4:00,,0.97,0.059,11.7,107.25,8.82,11.13
5/23/2020 3:00,,1.55,0.059,11.69,106.94,8.65,11.06
5/23/2020 2:00,,1.47,0.059,11.6,106.07,8.6,11.02
5/23/2020 1:00,,2.41,0.059,11.36,103.71,8.42,10.96
5/23/2020 0:00,,3.36,0.059,11.3,103.21,8.34,11.01
5/22/2020 23:00,,3.89,0.059,11.23,102.68,8.34,11.02
5/22/2020 22:00,,4.38,0.059,11.2,102.45,8.32,11.06
5/22/2020 21:00,,4.25,0.06,11.25,103.08,8.27,11.12
5/22/2020 20:00,,4.23,0.06,11.25,103.17,8.29,11.17
5/22/2020 19:00,,4.31,0.06,11.13,102.21,8.25,11.22
5/22/2020 18:00,,4.33,0.06,11.1,102.02,8.24,11.27
5/22/2020 17:00,12.94,4.31,0.06,11.17,102.78,8.29,11.3
5/22/2020 16:00,,4.37,0.059,11.34,104.36,8.36,11.33
5/22/2020 15:00,,4.23,0.059,11.34,104.46,8.35,11.37
5/22/2020 14:00,,4.43,0.059,11.26,103.81,8.29,11.41
5/22/2020 13:00,,4.15,0.059,11.34,104.7,8.37,11.44
5/22/2020 12:00,,3.97,0.059,11.39,105.26,8.42,11.51
5/22/2020 11:00,,3.18,0.059,11.4,105.41,8.44,11.52
5/22/2020 10:00,,2.39,0.06,11.44,105.69,8.53,11.48
5/22/2020 9:00,,2.06,0.06,11.42,105.59,8.63,11.52
5/22/2020 8:00,,2.56,0.06,11.42,105.46,8.51,11.48
5/22/2020 7:00,,3.26,0.06,11.28,104.37,8.43,11.55
5/22/2020 6:00,,2.55,0.06,11.3,104.39,8.45,11.47
5/22/2020 5:00,13.17,1.67,0.059,11.36,104.78,8.57,11.43
5/22/2020 4:00,,2.2,0.06,11.29,104.33,8.51,11.51
5/22/2020 3:00,,2.25,0.059,11.28,104.06,8.46,11.44
5/22/2020 2:00,,2.52,0.06,11.16,102.98,8.39,11.45
5/22/2020 1:00,,3.5,0.06,11.11,102.53,8.37,11.46
5/22/2020 0:00,,3.75,0.06,11.1,102.73,8.33,11.58
5/21/2020 23:00,,4.18,0.06,11.07,102.62,8.3,11.65
5/21/2020 22:00,,4.68,0.06,11.05,102.64,8.31,11.72
5/21/2020 21:00,,4.49,0.06,11.06,102.97,8.3,11.81
5/21/2020 20:00,,4.57,0.06,11.1,103.56,8.33,11.92
5/21/2020 19:00,,4.46,0.06,11.15,104.25,8.36,11.98
5/21/2020 18:00,,4.47,0.06,11.18,104.79,8.35,12.12
5/21/2020 17:00,12.94,4.35,0.06,11.19,105.02,8.38,12.17
5/21/2020 16:00,,4.33,0.06,11.21,105.47,8.4,12.29
5/21/2020 15:00,,4.19,0.06,11.23,105.93,8.4,12.4
5/21/2020 14:00,,4.27,0.06,11.23,106.13,8.4,12.47
5/21/2020 13:00,,3.9,0.06,11.28,106.58,8.42,12.46
5/21/2020 12:00,,2.45,0.06,11.31,107.2,8.5,12.62
5/21/2020 11:00,,1.85,0.06,11.37,107.51,8.62,12.52
5/21/2020 10:00,,1.61,0.06,11.4,107.57,8.76,12.4
5/21/2020 9:00,,2.73,0.06,11.27,106.49,8.46,12.49
5/21/2020 8:00,,1.31,0.06,11.41,107.66,8.74,12.42
5/21/2020 7:00,,1.65,0.06,11.34,106.41,8.53,12.16
5/21/2020 6:00,,2.09,0.06,11.2,104.88,8.41,12.08
5/21/2020 5:00,13.17,1.11,0.06,11.24,104.78,8.49,11.86
5/21/2020 4:00,,1.55,0.06,11.18,103.96,8.4,11.78
5/21/2020 3:00,,1.39,0.06,11.22,103.97,8.43,11.61
5/21/2020 2:00,,1.46,0.06,11.22,103.51,8.41,11.43
5/21/2020 1:00,,2.81,0.059,11.1,102.43,8.3,11.42
5/21/2020 0:00,,3.28,0.059,11.07,102.09,8.32,11.42
5/20/2020 23:00,,3.81,0.059,11.02,101.79,8.3,11.48
5/20/2020 22:00,,4.16,0.059,11,101.79,8.3,11.55
5/20/2020 21:00,,4.11,0.059,11.07,102.57,8.3,11.61
