Date/Time(PST),BATT(V),CHLOR-A(ug/L),COND(mS/cm),DO(mg/L),DO%(% Sat),pH(units),Temp(C)
2020-10-03 07:00:00,,3.4,0.201,11.71,119.55,9.77,15.99
2020-10-03 06:00:00,,3.05,0.201,11.58,118.14,9.72,15.98
2020-10-03 05:00:00,13.17,3.89,0.201,11.48,116.92,9.67,15.87
2020-10-03 04:00:00,,4.63,0.201,11.31,114.89,9.62,15.77
2020-10-03 03:00:00,,3.67,0.201,11.02,111.66,9.59,15.66
2020-10-03 02:00:00,,3.71,0.202,10.82,109.54,9.51,15.62
2020-10-03 01:00:00,,4.13,0.202,10.65,107.94,9.49,15.66
2020-10-03 00:00:00,,4.06,0.202,10.53,106.85,9.47,15.7
2020-10-02 23:00:00,,4.34,0.202,10.58,107.48,9.49,15.77
2020-10-02 22:00:00,,4.76,0.202,10.77,109.65,9.47,15.85
2020-10-02 21:00:00,,5.55,0.202,10.93,111.42,9.55,15.91
2020-10-02 20:00:00,,4.22,0.201,11.01,112.3,9.57,15.96
2020-10-02 19:00:00,,4.33,0.201,11.07,113.08,9.56,16.01
2020-10-02 18:00:00,,7.01,0.201,11.26,115.18,9.64,16.07
2020-10-02 17:00:00,12.71,4.21,0.201,11.45,117.21,9.64,16.13
2020-10-02 16:00:00,,4.95,0.201,11.53,118.28,9.67,16.2
2020-10-02 15:00:00,,7.14,0.202,11.61,119.19,9.66,16.26
2020-10-02 14:00:00,,6.62,0.201,11.76,120.88,9.71,16.32
2020-10-02 13:00:00,,4.33,0.202,11.87,122.09,9.75,16.36
2020-10-02 12:00:00,,4.46,0.202,12.07,124.23,9.77,16.36
2020-10-02 11:00:00,,6.51,0.202,12.07,124.12,9.74,16.33
2020-10-02 10:00:00,,5.46,0.201,12.07,124.08,9.75,16.34
2020-10-02 09:00:00,,5.48,0.201,12.06,123.81,9.83,16.24
2020-10-02 08:00:00,,4.59,0.201,11.93,122.18,9.76,16.12
2020-10-02 07:00:00,,4.07,0.201,11.78,120.25,9.73,16.01
2020-10-02 06:00:00,,4.63,0.202,11.49,117.01,9.72,15.87
2020-10-02 05:00:00,13.17,3.22,0.202,11.28,114.62,9.7,15.75
2020-10-02 04:00:00,,4.04,0.202,11.1,112.54,9.57,15.68
2020-10-02 03:00:00,,3.85,0.202,10.84,109.71,9.6,15.59
2020-10-02 02:00:00,,4,0.202,10.59,107.01,9.52,15.53
2020-10-02 01:00:00,,4.32,0.202,10.49,106.12,9.42,15.56
2020-10-02 00:00:00,,3.43,0.202,10.35,104.81,9.42,15.59
2020-10-01 23:00:00,,3.9,0.202,10.48,106.18,9.46,15.64
2020-10-01 22:00:00,,3.52,0.202,10.38,105.33,9.49,15.69
2020-10-01 21:00:00,,4.83,0.202,10.7,108.58,9.5,15.72
2020-10-01 20:00:00,,4.02,0.202,10.8,109.71,9.51,15.75
2020-10-01 19:00:00,,3.28,0.202,10.84,110.22,9.49,15.79
2020-10-01 18:00:00,,4.74,0.203,10.97,111.57,9.56,15.83
2020-10-01 17:00:00,12.71,6.09,0.202,11.17,113.75,9.56,15.87
2020-10-01 16:00:00,,6.21,0.203,11.21,114.24,9.58,15.9
2020-10-01 15:00:00,,5.2,0.203,11.46,116.9,9.63,15.95
2020-10-01 14:00:00,,3.15,0.203,11.46,116.97,9.66,15.97
2020-10-01 13:00:00,,5.96,0.203,11.49,117.31,9.66,15.99
2020-10-01 12:00:00,,5.43,0.202,11.71,119.48,9.68,15.99
2020-10-01 11:00:00,,8.72,0.203,11.62,118.64,9.67,15.98
2020-10-01 10:00:00,,5.74,0.202,11.59,118.2,9.67,15.95
2020-10-01 09:00:00,,8.49,0.202,11.77,119.89,9.7,15.87
2020-10-01 08:00:00,,5.14,0.202,11.63,118.14,9.68,15.75
2020-10-01 07:00:00,,4.83,0.202,11.39,115.45,9.67,15.64
2020-10-01 06:00:00,,2.68,0.202,11.27,114.11,9.78,15.62
2020-10-01 05:00:00,13.41,2.86,0.202,11.09,112.04,9.59,15.49
2020-10-01 04:00:00,,3.44,0.202,10.83,109.25,9.56,15.41
2020-10-01 03:00:00,,3.5,0.202,10.78,108.53,9.56,15.34
2020-10-01 02:00:00,,3.14,0.203,10.5,105.72,9.45,15.33
2020-10-01 01:00:00,,4.07,0.203,10.3,103.76,9.34,15.35
2020-10-01 00:00:00,,2.88,0.203,10.15,102.28,9.23,15.4
2020-09-30 23:00:00,,4.19,0.203,10.34,104.35,9.37,15.47
2020-09-30 22:00:00,,5.55,0.203,10.43,105.47,9.36,15.53
2020-09-30 21:00:00,,3.94,0.202,10.5,106.32,9.39,15.6
2020-09-30 20:00:00,,4.03,0.202,10.59,107.33,9.39,15.65
2020-09-30 19:00:00,,2.55,0.202,10.69,108.47,9.43,15.7
2020-09-30 18:00:00,,3.9,0.202,10.74,109.1,9.41,15.77
2020-09-30 17:00:00,12.94,3.94,0.203,10.93,111.19,9.43,15.82
2020-09-30 16:00:00,,3.09,0.203,11.01,112.14,9.44,15.87
2020-09-30 15:00:00,,4.46,0.203,11.08,113.01,9.47,15.94
2020-09-30 14:00:00,,3.73,0.203,11.28,115.22,9.49,16.01
2020-09-30 13:00:00,,4.03,0.202,11.41,116.68,9.52,16.06
2020-09-30 12:00:00,,8.7,0.203,11.22,114.7,9.53,16.05
2020-09-30 11:00:00,,6.13,0.203,11.65,119,9.59,16.03
2020-09-30 10:00:00,,4.94,0.203,11.73,119.75,9.64,15.97
2020-09-30 09:00:00,,4.14,0.202,11.79,120.02,9.76,15.84
2020-09-30 08:00:00,,6.23,0.202,11.62,118.14,9.69,15.78
2020-09-30 07:00:00,,3.31,0.202,11.32,114.81,9.63,15.67
2020-09-30 06:00:00,,3.19,0.202,11.26,113.77,9.72,15.49
2020-09-30 05:00:00,13.17,2.99,0.202,11.06,111.54,9.63,15.41
2020-09-30 04:00:00,,3.49,0.203,10.64,106.98,9.44,15.27
2020-09-30 03:00:00,,3.31,0.203,10.62,106.39,9.45,15.12
2020-09-30 02:00:00,,2.82,0.204,10.48,105.01,9.36,15.12
2020-09-30 01:00:00,,3.51,0.204,10.19,102.11,9.27,15.11
2020-09-30 00:00:00,,3.11,0.204,9.94,99.68,9.2,15.17
2020-09-29 23:00:00,,4.91,0.204,10.1,101.42,9.23,15.24
2020-09-29 22:00:00,,3.72,0.204,10.07,101.35,9.28,15.31
2020-09-29 21:00:00,,4.05,0.204,10.27,103.47,9.29,15.36
2020-09-29 20:00:00,,3.37,0.204,10.21,103.03,9.3,15.43
2020-09-29 19:00:00,,3.77,0.204,10.48,105.79,9.34,15.48
2020-09-29 18:00:00,,3.94,0.204,10.6,107.12,9.39,15.53
2020-09-29 17:00:00,12.94,3.95,0.204,10.7,108.33,9.45,15.59
2020-09-29 16:00:00,,4.45,0.205,10.86,110.04,9.46,15.65
2020-09-29 15:00:00,,4.97,0.205,10.92,111,9.48,15.77
2020-09-29 14:00:00,,4.26,0.205,11.04,112.27,9.5,15.8
2020-09-29 13:00:00,,9.6,0.206,10.59,107.8,9.47,15.87
2020-09-29 12:00:00,,10.5,0.206,10.58,107.76,9.47,15.86
2020-09-29 11:00:00,,3.26,0.204,10.67,108.5,9.56,15.8
2020-09-29 10:00:00,,4.18,0.204,11.42,115.99,9.69,15.74
2020-09-29 09:00:00,,3.97,0.203,11.58,117.33,9.81,15.64
2020-09-29 08:00:00,,4.51,0.203,11.56,116.61,9.84,15.43
2020-09-29 07:00:00,,3.95,0.203,11.16,112.39,9.69,15.35
2020-09-29 06:00:00,,2.75,0.203,10.92,109.62,9.62,15.22
2020-09-29 05:00:00,13.17,2.47,0.203,10.87,108.89,9.59,15.11
2020-09-29 04:00:00,,2.97,0.204,10.6,105.86,9.49,14.98
2020-09-29 03:00:00,,3.13,0.205,10.35,103.23,9.44,14.91
2020-09-29 02:00:00,,3.85,0.204,10.28,102.45,9.41,14.87
2020-09-29 01:00:00,,3.01,0.204,10.01,99.75,9.35,14.88
2020-09-29 00:00:00,,3.95,0.204,9.91,98.94,9.24,14.95
2020-09-28 23:00:00,,4.1,0.204,9.85,98.46,9.26,15.01
2020-09-28 22:00:00,,3.62,0.205,10.01,100.29,9.29,15.09
2020-09-28 21:00:00,,3.79,0.205,10.18,102.04,9.29,15.13
2020-09-28 20:00:00,,2.82,0.205,10.17,102.04,9.34,15.19
2020-09-28 19:00:00,,3.9,0.205,10.31,103.61,9.36,15.27
2020-09-28 18:00:00,,3.9,0.206,10.45,105.28,9.35,15.36
2020-09-28 17:00:00,12.94,3.78,0.206,10.44,105.22,9.4,15.41
2020-09-28 16:00:00,,3.63,0.206,10.63,107.4,9.4,15.49
2020-09-28 15:00:00,,4.03,0.206,10.94,110.62,9.45,15.55
2020-09-28 14:00:00,,3.23,0.206,10.74,108.81,9.47,15.64
2020-09-28 13:00:00,,2.73,0.206,10.94,110.88,9.44,15.67
2020-09-28 12:00:00,,7.36,0.206,10.78,109.21,9.47,15.65
2020-09-28 11:00:00,,5.29,0.205,11.19,113.49,9.54,15.68
2020-09-28 10:00:00,,5.99,0.205,11.35,114.76,9.59,15.55
2020-09-28 09:00:00,,3.35,0.205,11.21,113.06,9.71,15.4
2020-09-28 08:00:00,,3.13,0.205,11.27,113.48,9.76,15.33
2020-09-28 07:00:00,,1.73,0.205,11.07,110.86,9.71,15.1
2020-09-28 06:00:00,,2.33,0.205,10.85,108.75,9.62,15.12
2020-09-28 05:00:00,13.17,2.29,0.205,10.54,105.3,9.54,14.97
2020-09-28 04:00:00,,1.97,0.205,10.3,102.64,9.49,14.85
2020-09-28 03:00:00,,3.3,0.205,10.29,102.27,9.41,14.73
2020-09-28 02:00:00,,3.58,0.205,10.09,100.33,9.34,14.74
2020-09-28 01:00:00,,4.01,0.205,9.82,97.65,9.26,14.75
2020-09-28 00:00:00,,3.11,0.205,9.62,95.83,9.23,14.82
2020-09-27 23:00:00,,4.24,0.206,9.52,95.02,9.25,14.91
2020-09-27 22:00:00,,3.55,0.206,9.73,97.2,9.24,14.99
2020-09-27 21:00:00,,3.34,0.206,9.82,98.22,9.24,15.05
2020-09-27 20:00:00,,3.32,0.206,10,100.2,9.28,15.13
2020-09-27 19:00:00,,2.47,0.206,10.08,101.15,9.27,15.18
2020-09-27 18:00:00,,3.04,0.206,10.06,101.18,9.33,15.27
2020-09-27 17:00:00,12.94,4.13,0.206,10.29,103.56,9.36,15.32
2020-09-27 16:00:00,,3.98,0.207,10.46,105.43,9.37,15.4
2020-09-27 15:00:00,,4.13,0.207,10.56,106.67,9.38,15.48
2020-09-27 14:00:00,,3.44,0.207,10.6,107.23,9.4,15.57
